disease,ingredient,nutrients,is_risky,risk_score,severity
diabetes,"berries (blueberries, strawberries)","{'sugars_100g': 19.97296476530672, 'carbohydrates_100g': 32.18665697178844, 'salt_100g': 1.8868608583511342, 'fat_100g': 2.036714531193109, 'saturated_fat_100g': 2.691582428753183, 'fiber_100g': 0.3251912488819242, 'proteins_100g': 23.464984481444656, 'energy_kcal_100g': 295.97646089815134}",0,10,safe
diabetes,"whole grains (oats, quinoa)","{'sugars_100g': 5.5484083954415535, 'carbohydrates_100g': 10.232710467955478, 'salt_100g': 0.8483240247321051, 'fat_100g': 15.7965776224036, 'saturated_fat_100g': 6.97641774601084, 'fiber_100g': 4.48248866803863, 'proteins_100g': 25.45276058153639, 'energy_kcal_100g': 85.979286128377}",0,10,safe
diabetes,"nuts (almonds, walnuts)","{'sugars_100g': 5.72975555313338, 'carbohydrates_100g': 25.255607362719246, 'salt_100g': 0.6148913484495695, 'fat_100g': 19.071589920695892, 'saturated_fat_100g': 3.3915695591496076, 'fiber_100g': 1.0513887297919877, 'proteins_100g': 25.594820631770876, 'energy_kcal_100g': 299.48702750523785}",0,10,safe
diabetes,avocado,"{'sugars_100g': 3.8943347946678664, 'carbohydrates_100g': 45.36974982383313, 'salt_100g': 0.1251365153044035, 'fat_100g': 0.7294155319294615, 'saturated_fat_100g': 2.1027586942039536, 'fiber_100g': 0.12365982671119102, 'proteins_100g': 24.962614661110223, 'energy_kcal_100g': 167.51108660326554}",0,10,safe
diabetes,green tea,"{'sugars_100g': 18.160665494438216, 'carbohydrates_100g': 14.7800839063602, 'salt_100g': 0.9668175479079817, 'fat_100g': 23.22508604543647, 'saturated_fat_100g': 7.909172119239511, 'fiber_100g': 4.621456837412127, 'proteins_100g': 12.312898877076965, 'energy_kcal_100g': 315.5138851813295}",0,10,safe
diabetes,cocoa (high-flavonoid),"{'sugars_100g': 8.66474253722697, 'carbohydrates_100g': 34.261332365233045, 'salt_100g': 0.6865610168896978, 'fat_100g': 9.89258473908032, 'saturated_fat_100g': 3.0733507527374315, 'fiber_100g': 6.59206585350984, 'proteins_100g': 1.003803952783835, 'energy_kcal_100g': 208.11499632172402}",0,10,safe
diabetes,fatty fish (omega-3),"{'sugars_100g': 2.091866046572475, 'carbohydrates_100g': 5.940878885474285, 'salt_100g': 1.4115736429406978, 'fat_100g': 6.085286233889418, 'saturated_fat_100g': 0.4900535360510805, 'fiber_100g': 0.4529518606257701, 'proteins_100g': 0.6100766526297465, 'energy_kcal_100g': 820.5124764353806}",0,10,safe
diabetes,garlic,"{'sugars_100g': 11.955651280438364, 'carbohydrates_100g': 38.099836062057946, 'salt_100g': 1.9835439642578097, 'fat_100g': 23.097274149267832, 'saturated_fat_100g': 7.401770866270355, 'fiber_100g': 5.534891085768113, 'proteins_100g': 19.663557069934644, 'energy_kcal_100g': 69.2195821307122}",0,10,safe
diabetes,onions,"{'sugars_100g': 10.930252359891954, 'carbohydrates_100g': 24.98662421210085, 'salt_100g': 1.9137167682909535, 'fat_100g': 7.707758263407264, 'saturated_fat_100g': 6.561449665563853, 'fiber_100g': 1.8155644341914046, 'proteins_100g': 21.38333993106062, 'energy_kcal_100g': 214.7161627717679}",0,10,safe
diabetes,extra virgin olive oil,"{'sugars_100g': 4.205602682548049, 'carbohydrates_100g': 2.6814583857848096, 'salt_100g': 0.2635816720997899, 'fat_100g': 9.804623293353973, 'saturated_fat_100g': 3.013551477051596, 'fiber_100g': 0.05504660615861989, 'proteins_100g': 1.7532612150056532, 'energy_kcal_100g': 719.5878994246921}",0,10,safe
diabetes,acv (apple cider vinegar),"{'sugars_100g': 18.46030752691954, 'carbohydrates_100g': 49.290359395793686, 'salt_100g': 1.9872839419929622, 'fat_100g': 18.285436986154327, 'saturated_fat_100g': 9.172457582637792, 'fiber_100g': 6.473947916327017, 'proteins_100g': 12.95759361656356, 'energy_kcal_100g': 328.51960044682073}",0,10,safe
diabetes,alphalipoic acid,"{'sugars_100g': 13.352652437848956, 'carbohydrates_100g': 31.309142419694616, 'salt_100g': 1.4481230129553648, 'fat_100g': 7.4097549878794275, 'saturated_fat_100g': 4.348486071712347, 'fiber_100g': 1.777129889283675, 'proteins_100g': 8.468812179287756, 'energy_kcal_100g': 123.63988102856219}",0,10,safe
hypertension,salt,"{'sugars_100g': 0.6818521779397951, 'carbohydrates_100g': 2.3507020823030134, 'salt_100g': 92.97818868479312, 'fat_100g': 2.9900857927148596, 'saturated_fat_100g': 2.896676617988411, 'fiber_100g': 1.1072050948348824, 'proteins_100g': 0.3078251863464947, 'energy_kcal_100g': 42.71243131372788}",1,80,high
hypertension,sodium chloride,"{'sugars_100g': 3.309712264072153, 'carbohydrates_100g': 2.163257268271135, 'salt_100g': 75.56158526780277, 'fat_100g': 3.5715287956957615, 'saturated_fat_100g': 0.4599364071758467, 'fiber_100g': 1.8515472853917168, 'proteins_100g': 0.9682425507822174, 'energy_kcal_100g': 95.2481284163862}",1,80,high
hypertension,msg,"{'sugars_100g': 4.218709938641938, 'carbohydrates_100g': 54.954428582597984, 'salt_100g': 0.9796345787933982, 'fat_100g': 8.905909167494904, 'saturated_fat_100g': 1.1113704754601206, 'fiber_100g': 6.260213205950084, 'proteins_100g': 5.375533074637083, 'energy_kcal_100g': 259.3930309448197}",1,80,high
hypertension,soy sauce,"{'sugars_100g': 7.976816968848494, 'carbohydrates_100g': 19.22887628433587, 'salt_100g': 1.5132007643280698, 'fat_100g': 5.1802121987231455, 'saturated_fat_100g': 7.15423888003307, 'fiber_100g': 5.072608159559375, 'proteins_100g': 13.617445676286188, 'energy_kcal_100g': 295.82182120811603}",1,80,high
hypertension,baking soda,"{'sugars_100g': 16.015494577374575, 'carbohydrates_100g': 52.04375684631371, 'salt_100g': 1.5832186864612785, 'fat_100g': 26.44030515599143, 'saturated_fat_100g': 4.043873318994519, 'fiber_100g': 1.5287044316644094, 'proteins_100g': 6.575284329277741, 'energy_kcal_100g': 297.930479813209}",1,80,high
hypertension,baking powder,"{'sugars_100g': 7.115320423817404, 'carbohydrates_100g': 43.453350110582704, 'salt_100g': 1.7597615494488588, 'fat_100g': 15.088688623818019, 'saturated_fat_100g': 2.0477127127699166, 'fiber_100g': 8.315787291955157, 'proteins_100g': 26.912203381481493, 'energy_kcal_100g': 359.4726860722887}",1,80,high
hypertension,disodium phosphate,"{'sugars_100g': 4.083423294739556, 'carbohydrates_100g': 6.213314821452979, 'salt_100g': 91.37117104156891, 'fat_100g': 2.427554856319837, 'saturated_fat_100g': 1.8327226352592123, 'fiber_100g': 0.2041292245073245, 'proteins_100g': 1.4728933808293163, 'energy_kcal_100g': 76.18379888275757}",1,80,high
hypertension,sodium benzoate,"{'sugars_100g': 1.5529893702997493, 'carbohydrates_100g': 6.991397716298865, 'salt_100g': 65.64301832576813, 'fat_100g': 1.1692104828927534, 'saturated_fat_100g': 2.6677936210543196, 'fiber_100g': 0.5544876235345411, 'proteins_100g': 1.86772091624214, 'energy_kcal_100g': 92.74968935366424}",1,80,high
hypertension,sodium nitrite/nitrate (preservative),"{'sugars_100g': 3.184277334892883, 'carbohydrates_100g': 5.613064944509896, 'salt_100g': 90.69231767933383, 'fat_100g': 3.2553683915583203, 'saturated_fat_100g': 1.913978605787375, 'fiber_100g': 0.8909576841776556, 'proteins_100g': 0.5343809498571281, 'energy_kcal_100g': 1.8835607031297497}",1,80,high
hypertension,sodium alginate,"{'sugars_100g': 2.121538783328595, 'carbohydrates_100g': 2.528166498679403, 'salt_100g': 67.20632172157104, 'fat_100g': 3.3030592241272445, 'saturated_fat_100g': 2.934390807547558, 'fiber_100g': 1.1547771460385172, 'proteins_100g': 1.7018160462703944, 'energy_kcal_100g': 65.30395261100603}",1,80,high
hypertension,sodium caseinate,"{'sugars_100g': 2.281360739080825, 'carbohydrates_100g': 2.371408626149326, 'salt_100g': 60.0786797238266, 'fat_100g': 4.734218696301982, 'saturated_fat_100g': 2.9650848328993256, 'fiber_100g': 0.6665073019851866, 'proteins_100g': 0.718839378199895, 'energy_kcal_100g': 35.234040053133775}",1,80,high
hypertension,sodium citrate,"{'sugars_100g': 3.947898308934204, 'carbohydrates_100g': 6.885119043418779, 'salt_100g': 95.19605700430817, 'fat_100g': 3.433253436921724, 'saturated_fat_100g': 1.7410579799275996, 'fiber_100g': 1.09563859504588, 'proteins_100g': 0.8390501112106794, 'energy_kcal_100g': 68.85765893727147}",1,80,high
hypertension,sodium erythorbate,"{'sugars_100g': 1.5937576970018115, 'carbohydrates_100g': 2.194509264410023, 'salt_100g': 50.723976316480126, 'fat_100g': 3.9088537350425625, 'saturated_fat_100g': 2.320537019540418, 'fiber_100g': 1.9734703527525548, 'proteins_100g': 0.092374350089659, 'energy_kcal_100g': 2.232427248356539}",1,80,high
hypertension,sodium lactate,"{'sugars_100g': 3.8682597161538452, 'carbohydrates_100g': 1.0372565356121077, 'salt_100g': 84.71660853986256, 'fat_100g': 1.7223802649016273, 'saturated_fat_100g': 1.2336662952363442, 'fiber_100g': 1.5333198783541353, 'proteins_100g': 0.27638964662338195, 'energy_kcal_100g': 13.979787120584886}",1,80,high
hypertension,sodium metabisulfite,"{'sugars_100g': 3.15443885831535, 'carbohydrates_100g': 1.2508690543397671, 'salt_100g': 56.75105349121531, 'fat_100g': 0.8667714477863575, 'saturated_fat_100g': 0.2779040808722585, 'fiber_100g': 1.6065763676581282, 'proteins_100g': 0.9020543219284156, 'energy_kcal_100g': 97.11599897593717}",1,80,high
hypertension,sodium phosphate,"{'sugars_100g': 4.870157599746504, 'carbohydrates_100g': 5.99313078089042, 'salt_100g': 96.64781153512854, 'fat_100g': 3.5257373870170734, 'saturated_fat_100g': 1.154470938693249, 'fiber_100g': 0.09665804696009306, 'proteins_100g': 1.8430100129107234, 'energy_kcal_100g': 24.018665129809246}",1,80,high
hypertension,sodium propionate,"{'sugars_100g': 3.150782243116648, 'carbohydrates_100g': 9.269100704643545, 'salt_100g': 85.64674312392577, 'fat_100g': 1.0965711366218023, 'saturated_fat_100g': 1.008497296990217, 'fiber_100g': 1.3060886252332577, 'proteins_100g': 1.6454785912133065, 'energy_kcal_100g': 92.72423175656816}",1,80,high
hypertension,sodium saccharin,"{'sugars_100g': 2.430366705843647, 'carbohydrates_100g': 0.30574289946610045, 'salt_100g': 99.55285149406616, 'fat_100g': 3.742071600039954, 'saturated_fat_100g': 2.757397675217999, 'fiber_100g': 0.4086805363682031, 'proteins_100g': 1.514226069762657, 'energy_kcal_100g': 29.00694544049295}",1,80,high
hypertension,sodium stearoyl lactylate,"{'sugars_100g': 2.5870280503524814, 'carbohydrates_100g': 1.7017355946098156, 'salt_100g': 52.52736783598898, 'fat_100g': 1.8737679831167626, 'saturated_fat_100g': 0.4134442894925908, 'fiber_100g': 0.20535431459229025, 'proteins_100g': 0.6530697676748694, 'energy_kcal_100g': 44.538440537893194}",1,80,high
hypertension,teriyaki sauce,"{'sugars_100g': 1.917752406511335, 'carbohydrates_100g': 20.372246516140937, 'salt_100g': 0.17135343197218655, 'fat_100g': 7.542658847261556, 'saturated_fat_100g': 4.375936201041441, 'fiber_100g': 0.6328201216413365, 'proteins_100g': 2.711208411999503, 'energy_kcal_100g': 167.37843848976303}",1,80,high
hypertension,fish sauce,"{'sugars_100g': 3.3340226648456373, 'carbohydrates_100g': 50.13384867595494, 'salt_100g': 0.2787117444702192, 'fat_100g': 25.569537429098595, 'saturated_fat_100g': 9.765305798252628, 'fiber_100g': 2.954830686448453, 'proteins_100g': 16.6539413306833, 'energy_kcal_100g': 117.76605364676584}",1,80,high
hypertension,hoisin sauce,"{'sugars_100g': 5.683349198839213, 'carbohydrates_100g': 48.79903713156751, 'salt_100g': 1.044707974381184, 'fat_100g': 20.200927560794867, 'saturated_fat_100g': 2.1060079386645816, 'fiber_100g': 4.917081105901233, 'proteins_100g': 28.048642293914405, 'energy_kcal_100g': 376.9677336261898}",1,80,high
hypertension,worcestershire sauce,"{'sugars_100g': 15.663445547326543, 'carbohydrates_100g': 57.953999305048754, 'salt_100g': 1.5964907154627672, 'fat_100g': 1.8851013680068573, 'saturated_fat_100g': 8.573447875542609, 'fiber_100g': 7.698098597510459, 'proteins_100g': 14.106356719995278, 'energy_kcal_100g': 271.16865327762173}",1,80,high
hypertension,bouillon cubes/powder,"{'sugars_100g': 16.01655611338642, 'carbohydrates_100g': 36.61801277819211, 'salt_100g': 1.9490020012069926, 'fat_100g': 26.708972928092415, 'saturated_fat_100g': 0.6485334622512529, 'fiber_100g': 7.65664006545712, 'proteins_100g': 15.445709045837022, 'energy_kcal_100g': 241.53378550503237}",1,80,high
hypertension,stock concentrates,"{'sugars_100g': 16.86197867134975, 'carbohydrates_100g': 19.387260644872093, 'salt_100g': 0.3897221784993099, 'fat_100g': 17.79169415089944, 'saturated_fat_100g': 1.4255019851302564, 'fiber_100g': 0.05566982981893731, 'proteins_100g': 13.027334346994211, 'energy_kcal_100g': 326.99390859235024}",1,80,high
hypertension,instant noodles seasoning,"{'sugars_100g': 2.956534089346743, 'carbohydrates_100g': 58.710819525273955, 'salt_100g': 0.36655495864765375, 'fat_100g': 18.911444616714213, 'saturated_fat_100g': 0.12129776102534184, 'fiber_100g': 4.40450373889567, 'proteins_100g': 3.518939163966621, 'energy_kcal_100g': 136.83097442905205}",1,80,high
hypertension,"cured meats (bacon, ham)","{'sugars_100g': 14.280331100411267, 'carbohydrates_100g': 10.20181180706545, 'salt_100g': 1.3077671415892593, 'fat_100g': 17.07042833652414, 'saturated_fat_100g': 4.0646242795411816, 'fiber_100g': 7.013622061291192, 'proteins_100g': 1.3207080062561871, 'energy_kcal_100g': 133.93349453180477}",1,80,high
hypertension,salted butter/margarine,"{'sugars_100g': 3.166878250673345, 'carbohydrates_100g': 9.076968621352217, 'salt_100g': 96.74015471753762, 'fat_100g': 2.657768293359968, 'saturated_fat_100g': 2.6196935387501203, 'fiber_100g': 1.6895914123183402, 'proteins_100g': 1.9379399996504683, 'energy_kcal_100g': 37.536867172600516}",1,80,high
hypertension,olives (brined),"{'sugars_100g': 7.6452137112061465, 'carbohydrates_100g': 17.594608844782996, 'salt_100g': 0.3222294404167947, 'fat_100g': 4.348779352457576, 'saturated_fat_100g': 9.300807935352445, 'fiber_100g': 7.8931448391646555, 'proteins_100g': 16.104608120599256, 'energy_kcal_100g': 98.15884003203675}",1,80,high
hypertension,capers,"{'sugars_100g': 15.282521016780294, 'carbohydrates_100g': 45.110843999587956, 'salt_100g': 1.823983973499512, 'fat_100g': 0.7820089472532987, 'saturated_fat_100g': 5.436510996863818, 'fiber_100g': 4.3761377542181945, 'proteins_100g': 27.169137581888265, 'energy_kcal_100g': 147.7896459565269}",1,80,high
hypertension,anchovies,"{'sugars_100g': 16.494615826050712, 'carbohydrates_100g': 43.8437121966957, 'salt_100g': 1.2955042060564725, 'fat_100g': 4.9048773539514725, 'saturated_fat_100g': 6.633723833057378, 'fiber_100g': 8.87511848715376, 'proteins_100g': 29.264271179987, 'energy_kcal_100g': 287.83341951453855}",1,80,high
hypertension,salted nuts,"{'sugars_100g': 3.3215720346477733, 'carbohydrates_100g': 1.036790901224911, 'salt_100g': 55.051019430746365, 'fat_100g': 0.9621732945639588, 'saturated_fat_100g': 1.988006865591522, 'fiber_100g': 1.3951598672816814, 'proteins_100g': 1.2947563741853125, 'energy_kcal_100g': 33.028170460736895}",1,80,high
hypertension,potato chips,"{'sugars_100g': 17.953784348334253, 'carbohydrates_100g': 53.69081205282315, 'salt_100g': 0.9094958932415595, 'fat_100g': 1.0762014483521176, 'saturated_fat_100g': 5.113787234801612, 'fiber_100g': 5.250934515887504, 'proteins_100g': 0.1472052625847764, 'energy_kcal_100g': 254.49635888892837}",1,80,high
hypertension,salted crackers,"{'sugars_100g': 4.680028283862377, 'carbohydrates_100g': 1.1531986143293549, 'salt_100g': 82.53273917349262, 'fat_100g': 0.41441091828800847, 'saturated_fat_100g': 2.2140433317142936, 'fiber_100g': 1.2251946586288083, 'proteins_100g': 1.7235140233702975, 'energy_kcal_100g': 72.18678216158801}",1,80,high
hypertension,processed meat,"{'sugars_100g': 14.377686158567633, 'carbohydrates_100g': 30.320430926590237, 'salt_100g': 1.755291359217052, 'fat_100g': 29.323435441116438, 'saturated_fat_100g': 5.871152611140697, 'fiber_100g': 9.337141719259417, 'proteins_100g': 17.89504281167575, 'energy_kcal_100g': 294.31013020289413}",1,60,medium
hypertension,canned soup,"{'sugars_100g': 12.028027281167347, 'carbohydrates_100g': 56.848531529851414, 'salt_100g': 0.45578087780957, 'fat_100g': 28.601276738686725, 'saturated_fat_100g': 5.657091397403915, 'fiber_100g': 4.104009142844022, 'proteins_100g': 0.8083870977536289, 'energy_kcal_100g': 300.7203684158551}",1,60,medium
hypertension,pickles,"{'sugars_100g': 0.348192721627123, 'carbohydrates_100g': 22.664824921272555, 'salt_100g': 0.5542089655705495, 'fat_100g': 25.900015633814277, 'saturated_fat_100g': 7.329023644063792, 'fiber_100g': 9.617639964103802, 'proteins_100g': 19.70625775585324, 'energy_kcal_100g': 368.51567114693233}",1,60,medium
hypertension,cheese,"{'sugars_100g': 12.489588023193525, 'carbohydrates_100g': 49.43440105827256, 'salt_100g': 1.7498276023634962, 'fat_100g': 7.329049737420318, 'saturated_fat_100g': 7.711346806497802, 'fiber_100g': 3.875316141871792, 'proteins_100g': 10.952637743950692, 'energy_kcal_100g': 220.8292320732549}",1,60,medium
hypertension,instant pasta/rice mixes,"{'sugars_100g': 7.907363949463706, 'carbohydrates_100g': 29.14829894148214, 'salt_100g': 0.419013132390907, 'fat_100g': 9.025730399292737, 'saturated_fat_100g': 4.263684721332758, 'fiber_100g': 4.851374482859176, 'proteins_100g': 22.226878220974974, 'energy_kcal_100g': 248.39366439738774}",1,60,medium
hypertension,frozen ready meals,"{'sugars_100g': 13.339201171188044, 'carbohydrates_100g': 21.14372272725272, 'salt_100g': 0.980607905950073, 'fat_100g': 3.967645292740748, 'saturated_fat_100g': 5.547292797540625, 'fiber_100g': 0.4274151325398856, 'proteins_100g': 18.671995242641085, 'energy_kcal_100g': 189.22991234895431}",1,60,medium
hypertension,pizza (commercial),"{'sugars_100g': 11.608250759343479, 'carbohydrates_100g': 29.30604710677847, 'salt_100g': 1.0098256507592966, 'fat_100g': 3.928705821052858, 'saturated_fat_100g': 6.6331963924136765, 'fiber_100g': 5.4943867652967775, 'proteins_100g': 13.371159761984382, 'energy_kcal_100g': 177.0951802256269}",1,60,medium
hypertension,sandwich meats,"{'sugars_100g': 8.92731474726042, 'carbohydrates_100g': 33.04749120139605, 'salt_100g': 0.4749169681481735, 'fat_100g': 0.9189108994563588, 'saturated_fat_100g': 1.8195440809353614, 'fiber_100g': 8.351119193628504, 'proteins_100g': 10.072858225956152, 'energy_kcal_100g': 390.8228391626069}",1,60,medium
hypertension,sausages,"{'sugars_100g': 0.17779121268191256, 'carbohydrates_100g': 40.5984543740729, 'salt_100g': 1.2885100604787332, 'fat_100g': 20.69336216346057, 'saturated_fat_100g': 4.1203668285822115, 'fiber_100g': 2.228338488858949, 'proteins_100g': 16.19243719725557, 'energy_kcal_100g': 229.73258295727962}",1,60,medium
hypertension,hot dogs,"{'sugars_100g': 5.601952214282684, 'carbohydrates_100g': 37.26167542737426, 'salt_100g': 0.5747939315430497, 'fat_100g': 4.1487589216151814, 'saturated_fat_100g': 7.0936439650332295, 'fiber_100g': 4.955217596797046, 'proteins_100g': 24.218413327915826, 'energy_kcal_100g': 314.1569850841071}",1,60,medium
hypertension,gravies & sauces (packaged),"{'sugars_100g': 19.269035090116923, 'carbohydrates_100g': 48.2411170043852, 'salt_100g': 0.3988995931309869, 'fat_100g': 14.575690979816182, 'saturated_fat_100g': 8.976385841468495, 'fiber_100g': 4.020697351160278, 'proteins_100g': 15.416515074318431, 'energy_kcal_100g': 188.7724369421804}",1,60,medium
